date,series_ticker,event_ticker,market_ticker,strike_type,threshold,floor_strike,cap_strike,last_price,yes_bid,yes_ask,no_bid,no_ask,volume,open_interest,result,settlement_value,expiration_value,status,ticker,mu,sigma,model_prob,market_prob,edge,settlement,direction,entry_price,settle_value,fee_per_contract,pnl_per_contract_gross,pnl_per_contract,fee_dollars,pnl_dollars
2026-04-14,KXHIGHTDAL,KXHIGHTDAL-26APR14,KXHIGHTDAL-26APR14-B79.5,between,79.5,79.0,80.0,0.99,0.0,1.0,0.0,1.0,10246.0,5699.0,yes,1.0,79.0,finalized,KXHIGHTDAL,80.13452366193134,1.668438,0.21961378190214853,0.99,-0.7703862180978515,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-04-14,KXHIGHTDAL,KXHIGHTDAL-26APR14,KXHIGHTDAL-26APR14-T79,less,79.0,,79.0,0.01,0.0,1.0,0.0,1.0,10069.0,5196.0,no,0.0,79.0,finalized,KXHIGHTDAL,80.13452366193134,1.668438,0.24825491535779942,0.01,0.2382549153577994,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-04-15,KXHIGHTDAL,KXHIGHTDAL-26APR15,KXHIGHTDAL-26APR15-B78.5,between,78.5,78.0,79.0,0.99,0.0,1.0,0.0,1.0,9152.0,5465.0,yes,1.0,79.0,finalized,KXHIGHTDAL,78.92376407782236,1.6167891,0.23492545391959724,0.99,-0.7550745460804027,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-04-15,KXHIGHTDAL,KXHIGHTDAL-26APR15,KXHIGHTDAL-26APR15-B80.5,between,80.5,80.0,81.0,0.01,0.0,1.0,0.0,1.0,9089.0,5741.0,no,0.0,79.0,finalized,KXHIGHTDAL,78.92376407782236,1.6167891,0.15327259262164528,0.01,0.14327259262164527,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-04-16,KXHIGHTDAL,KXHIGHTDAL-26APR16,KXHIGHTDAL-26APR16-T85,less,85.0,,85.0,0.01,0.0,1.0,0.0,1.0,13199.85,11261.55,no,0.0,86.0,finalized,KXHIGHTDAL,84.76960836251577,1.3626755,0.5671303874259908,0.01,0.5571303874259907,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-04-16,KXHIGHTDAL,KXHIGHTDAL-26APR16,KXHIGHTDAL-26APR16-B85.5,between,85.5,85.0,86.0,0.99,0.0,1.0,0.0,1.0,8079.76,4084.71,yes,1.0,86.0,finalized,KXHIGHTDAL,84.76960836251577,1.3626755,0.24958633711702927,0.99,-0.7404136628829707,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-11,KXHIGHTHOU,KXHIGHTHOU-26FEB11,KXHIGHTHOU-26FEB11-T75,less,75.0,,75.0,0.01,0.0,0.01,0.99,1.0,4631.0,0.0,no,0.0,77.0,finalized,KXHIGHTHOU,76.61831630865733,1.4006963,0.12397036938560985,0.01,0.11397036938560985,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-11,KXHIGHTHOU,KXHIGHTHOU-26FEB11,KXHIGHTHOU-26FEB11-B77.5,between,77.5,77.0,78.0,0.99,0.99,1.0,0.0,0.01,6304.0,0.0,yes,1.0,77.0,finalized,KXHIGHTHOU,76.61831630865733,1.4006963,0.23065848000001854,0.99,-0.7593415199999815,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-11,KXHIGHTHOU,KXHIGHTHOU-26FEB11,KXHIGHTHOU-26FEB11-B75.5,between,75.5,75.0,76.0,0.01,0.0,0.01,0.99,1.0,16039.0,0.0,no,0.0,77.0,finalized,KXHIGHTHOU,76.61831630865733,1.4006963,0.2054786985245463,0.01,0.1954786985245463,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-12,KXHIGHTHOU,KXHIGHTHOU-26FEB12,KXHIGHTHOU-26FEB12-B81.5,between,81.5,81.0,82.0,0.01,0.0,1.0,0.0,1.0,23794.0,0.0,no,0.0,80.0,finalized,KXHIGHTHOU,80.30001970132192,1.2739874,0.2003115241385418,0.01,0.1903115241385418,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-12,KXHIGHTHOU,KXHIGHTHOU-26FEB12,KXHIGHTHOU-26FEB12-B79.5,between,79.5,79.0,80.0,0.99,0.0,1.0,0.0,1.0,42268.0,0.0,yes,1.0,80.0,finalized,KXHIGHTHOU,80.30001970132192,1.2739874,0.2531502528643576,0.99,-0.7368497471356423,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-13,KXHIGHTHOU,KXHIGHTHOU-26FEB13,KXHIGHTHOU-26FEB13-B79.5,between,79.5,79.0,80.0,0.01,0.0,1.0,0.0,1.0,7536.0,0.0,no,0.0,78.0,finalized,KXHIGHTHOU,78.70540742874145,1.1279421,0.27144155979424966,0.01,0.26144155979424966,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-13,KXHIGHTHOU,KXHIGHTHOU-26FEB13,KXHIGHTHOU-26FEB13-B77.5,between,77.5,77.0,78.0,0.99,0.0,1.0,0.0,1.0,7793.0,0.0,yes,1.0,78.0,finalized,KXHIGHTHOU,78.70540742874145,1.1279421,0.2005849220725076,0.99,-0.7894150779274924,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-14,KXHIGHTHOU,KXHIGHTHOU-26FEB14,KXHIGHTHOU-26FEB14-B77.5,between,77.5,77.0,78.0,0.01,0.0,1.0,0.0,1.0,1823.0,0.0,no,0.0,75.0,finalized,KXHIGHTHOU,75.94933735529582,1.2736179,0.15101475203396741,0.01,0.1410147520339674,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-14,KXHIGHTHOU,KXHIGHTHOU-26FEB14,KXHIGHTHOU-26FEB14-B75.5,between,75.5,75.0,76.0,0.99,0.0,1.0,0.0,1.0,3710.0,0.0,yes,1.0,75.0,finalized,KXHIGHTHOU,75.94933735529582,1.2736179,0.2878460525372896,0.99,-0.7021539474627103,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-15,KXHIGHTHOU,KXHIGHTHOU-26FEB15,KXHIGHTHOU-26FEB15-T69,less,69.0,,69.0,0.01,0.0,1.0,0.0,1.0,5280.0,0.0,no,0.0,71.0,finalized,KXHIGHTHOU,69.50853629112244,1.5641094,0.37254197437400116,0.01,0.36254197437400115,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-15,KXHIGHTHOU,KXHIGHTHOU-26FEB15,KXHIGHTHOU-26FEB15-B71.5,between,71.5,71.0,72.0,0.99,0.0,1.0,0.0,1.0,5280.0,0.0,yes,1.0,71.0,finalized,KXHIGHTHOU,69.50853629112244,1.5641094,0.11456282088149006,0.99,-0.8754371791185099,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-15,KXHIGHTHOU,KXHIGHTHOU-26FEB15,KXHIGHTHOU-26FEB15-B69.5,between,69.5,69.0,70.0,0.01,0.0,1.0,0.0,1.0,16663.0,0.0,no,0.0,71.0,finalized,KXHIGHTHOU,69.50853629112244,1.5641094,0.2507784363721056,0.01,0.2407784363721056,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-16,KXHIGHTHOU,KXHIGHTHOU-26FEB16,KXHIGHTHOU-26FEB16-B73.5,between,73.5,73.0,74.0,0.01,0.0,1.0,0.0,1.0,7253.0,0.0,no,0.0,71.0,finalized,KXHIGHTHOU,73.08798815409342,1.0664942,0.3366420925399459,0.01,0.3266420925399459,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-16,KXHIGHTHOU,KXHIGHTHOU-26FEB16,KXHIGHTHOU-26FEB16-B71.5,between,71.5,71.0,72.0,0.99,0.0,1.0,0.0,1.0,7836.0,0.0,yes,1.0,71.0,finalized,KXHIGHTHOU,73.08798815409342,1.0664942,0.12870133285679428,0.99,-0.8612986671432057,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-17,KXHIGHTHOU,KXHIGHTHOU-26FEB17,KXHIGHTHOU-26FEB17-B79.5,between,79.5,79.0,80.0,0.99,0.0,1.0,0.0,1.0,5586.0,0.0,yes,1.0,79.0,finalized,KXHIGHTHOU,78.53225545088449,1.378973,0.22365097813578527,0.99,-0.7663490218642147,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-17,KXHIGHTHOU,KXHIGHTHOU-26FEB17,KXHIGHTHOU-26FEB17-B77.5,between,77.5,77.0,78.0,0.01,0.0,1.0,0.0,1.0,13288.0,0.0,no,0.0,79.0,finalized,KXHIGHTHOU,78.53225545088449,1.378973,0.2165054908830527,0.01,0.2065054908830527,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-18,KXHIGHTHOU,KXHIGHTHOU-26FEB18,KXHIGHTHOU-26FEB18-T78,less,78.0,,78.0,0.01,0.0,1.0,0.0,1.0,7157.0,0.0,no,0.0,80.0,finalized,KXHIGHTHOU,79.6499474366506,1.4494056,0.12748478751292053,0.01,0.11748478751292053,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-18,KXHIGHTHOU,KXHIGHTHOU-26FEB18,KXHIGHTHOU-26FEB18-B80.5,between,80.5,80.0,81.0,0.99,0.0,1.0,0.0,1.0,6664.0,0.0,yes,1.0,80.0,finalized,KXHIGHTHOU,79.6499474366506,1.4494056,0.22876841401593306,0.99,-0.7612315859840669,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-18,KXHIGHTHOU,KXHIGHTHOU-26FEB18,KXHIGHTHOU-26FEB18-B78.5,between,78.5,78.0,79.0,0.01,0.0,1.0,0.0,1.0,4915.0,0.0,no,0.0,80.0,finalized,KXHIGHTHOU,79.6499474366506,1.4494056,0.19943902322937818,0.01,0.18943902322937817,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-19,KXHIGHTHOU,KXHIGHTHOU-26FEB19,KXHIGHTHOU-26FEB19-B82.5,between,82.5,82.0,83.0,0.99,0.0,1.0,0.0,1.0,13752.0,0.0,yes,1.0,82.0,finalized,KXHIGHTHOU,81.66980278491974,1.2796575,0.24890235466422717,0.99,-0.7410976453357728,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-19,KXHIGHTHOU,KXHIGHTHOU-26FEB19,KXHIGHTHOU-26FEB19-B80.5,between,80.5,80.0,81.0,0.01,0.0,1.0,0.0,1.0,11463.0,0.0,no,0.0,82.0,finalized,KXHIGHTHOU,81.66980278491974,1.2796575,0.20437337747301237,0.01,0.19437337747301237,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-20,KXHIGHTHOU,KXHIGHTHOU-26FEB20,KXHIGHTHOU-26FEB20-B82.5,between,82.5,82.0,83.0,0.99,0.0,1.0,0.0,1.0,10033.0,0.0,yes,1.0,82.0,finalized,KXHIGHTHOU,81.24528538386026,1.4137359,0.18945687331828598,0.99,-0.800543126681714,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-20,KXHIGHTHOU,KXHIGHTHOU-26FEB20,KXHIGHTHOU-26FEB20-B80.5,between,80.5,80.0,81.0,0.01,0.0,1.0,0.0,1.0,36015.0,0.0,no,0.0,82.0,finalized,KXHIGHTHOU,81.24528538386026,1.4137359,0.24192835493060572,0.01,0.2319283549306057,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-21,KXHIGHTHOU,KXHIGHTHOU-26FEB21,KXHIGHTHOU-26FEB21-T79,less,79.0,,79.0,0.01,0.0,1.0,0.0,1.0,17434.0,0.0,no,0.0,80.0,finalized,KXHIGHTHOU,78.25512126286826,1.4704008,0.693775966358399,0.01,0.683775966358399,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-21,KXHIGHTHOU,KXHIGHTHOU-26FEB21,KXHIGHTHOU-26FEB21-B79.5,between,79.5,79.0,80.0,0.99,0.0,1.0,0.0,1.0,14615.0,0.0,yes,1.0,80.0,finalized,KXHIGHTHOU,78.25512126286826,1.4704008,0.18854488673386216,0.99,-0.8014551132661378,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-22,KXHIGHTHOU,KXHIGHTHOU-26FEB22,KXHIGHTHOU-26FEB22-T63,less,63.0,,63.0,0.01,0.0,1.0,0.0,1.0,6934.0,0.0,no,0.0,65.0,finalized,KXHIGHTHOU,62.9377943277359,1.2980312,0.5191112330709063,0.01,0.5091112330709063,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-22,KXHIGHTHOU,KXHIGHTHOU-26FEB22,KXHIGHTHOU-26FEB22-B65.5,between,65.5,65.0,66.0,0.99,0.0,1.0,0.0,1.0,10582.0,0.0,yes,1.0,65.0,finalized,KXHIGHTHOU,62.9377943277359,1.2980312,0.04690275163722779,0.99,-0.9430972483627722,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-22,KXHIGHTHOU,KXHIGHTHOU-26FEB22,KXHIGHTHOU-26FEB22-B63.5,between,63.5,63.0,64.0,0.01,0.0,1.0,0.0,1.0,12944.0,0.0,no,0.0,65.0,finalized,KXHIGHTHOU,62.9377943277359,1.2980312,0.2743016922008116,0.01,0.26430169220081157,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-23,KXHIGHTHOU,KXHIGHTHOU-26FEB23,KXHIGHTHOU-26FEB23-B64.5,between,64.5,64.0,65.0,0.99,0.0,1.0,0.0,1.0,13808.0,0.0,yes,1.0,65.0,finalized,KXHIGHTHOU,64.38783083359402,1.086103,0.3529856525800643,0.99,-0.6370143474199357,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-24,KXHIGHTHOU,KXHIGHTHOU-26FEB24,KXHIGHTHOU-26FEB24-T69,less,69.0,,69.0,0.01,0.0,1.0,0.0,1.0,4544.0,0.0,no,0.0,70.0,finalized,KXHIGHTHOU,69.5269188284874,1.2212864,0.3330721468198097,0.01,0.32307214681980967,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-24,KXHIGHTHOU,KXHIGHTHOU-26FEB24,KXHIGHTHOU-26FEB24-B69.5,between,69.5,69.0,70.0,0.99,0.0,1.0,0.0,1.0,72323.0,0.0,yes,1.0,70.0,finalized,KXHIGHTHOU,69.5269188284874,1.2212864,0.3176841078908028,0.99,-0.6723158921091972,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-25,KXHIGHTHOU,KXHIGHTHOU-26FEB25,KXHIGHTHOU-26FEB25-T78,less,78.0,,78.0,0.01,0.0,1.0,0.0,1.0,7013.0,0.0,no,0.0,78.0,finalized,KXHIGHTHOU,78.89348879655202,1.3716291,0.25739189961665343,0.01,0.24739189961665342,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-25,KXHIGHTHOU,KXHIGHTHOU-26FEB25,KXHIGHTHOU-26FEB25-B80.5,between,80.5,80.0,81.0,0.01,0.0,1.0,0.0,1.0,4822.0,0.0,no,0.0,78.0,finalized,KXHIGHTHOU,78.89348879655202,1.3716291,0.1476188814757623,0.01,0.1376188814757623,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-25,KXHIGHTHOU,KXHIGHTHOU-26FEB25,KXHIGHTHOU-26FEB25-B78.5,between,78.5,78.0,79.0,0.99,0.0,1.0,0.0,1.0,11479.0,0.0,yes,1.0,78.0,finalized,KXHIGHTHOU,78.89348879655202,1.3716291,0.27355608488954364,0.99,-0.7164439151104564,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-27,KXHIGHTHOU,KXHIGHTHOU-26FEB27,KXHIGHTHOU-26FEB27-B86.5,between,86.5,86.0,87.0,0.99,0.0,1.0,0.0,1.0,5763.0,0.0,yes,1.0,86.0,finalized,KXHIGHTHOU,85.54311331907908,1.3395193,0.22813905240730592,0.99,-0.7618609475926941,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-27,KXHIGHTHOU,KXHIGHTHOU-26FEB27,KXHIGHTHOU-26FEB27-B84.5,between,84.5,84.0,85.0,0.01,0.0,1.0,0.0,1.0,8983.0,0.0,no,0.0,86.0,finalized,KXHIGHTHOU,85.54311331907908,1.3395193,0.21790943538881408,0.01,0.20790943538881407,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-28,KXHIGHTHOU,KXHIGHTHOU-26FEB28,KXHIGHTHOU-26FEB28-T79,less,79.0,,79.0,0.01,0.0,1.0,0.0,1.0,1349.0,0.0,no,0.0,80.0,finalized,KXHIGHTHOU,80.96092306772867,1.6010858,0.11033550823558474,0.01,0.10033550823558475,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-28,KXHIGHTHOU,KXHIGHTHOU-26FEB28,KXHIGHTHOU-26FEB28-B81.5,between,81.5,81.0,82.0,0.01,0.0,1.0,0.0,1.0,9304.0,0.0,no,0.0,80.0,finalized,KXHIGHTHOU,80.96092306772867,1.6010858,0.23208938624670727,0.01,0.22208938624670727,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-28,KXHIGHTHOU,KXHIGHTHOU-26FEB28,KXHIGHTHOU-26FEB28-B79.5,between,79.5,79.0,80.0,0.99,0.0,1.0,0.0,1.0,8384.0,0.0,yes,1.0,80.0,finalized,KXHIGHTHOU,80.96092306772867,1.6010858,0.1638610861872219,0.99,-0.8261389138127782,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-03-01,KXHIGHTHOU,KXHIGHTHOU-26MAR01,KXHIGHTHOU-26MAR01-B82.5,between,82.5,82.0,83.0,0.01,0.0,1.0,0.0,1.0,4421.0,0.0,no,0.0,79.0,finalized,KXHIGHTHOU,80.82614833513895,1.2156109,0.13024479966833702,0.01,0.12024479966833702,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-03-01,KXHIGHTHOU,KXHIGHTHOU-26MAR01,KXHIGHTHOU-26MAR01-B80.5,between,80.5,80.0,81.0,0.01,0.0,1.0,0.0,1.0,7160.0,0.0,no,0.0,79.0,finalized,KXHIGHTHOU,80.82614833513895,1.2156109,0.3084872978965434,0.01,0.2984872978965434,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-03-01,KXHIGHTHOU,KXHIGHTHOU-26MAR01,KXHIGHTHOU-26MAR01-B78.5,between,78.5,78.0,79.0,0.99,0.0,1.0,0.0,1.0,9329.0,0.0,yes,1.0,79.0,finalized,KXHIGHTHOU,80.82614833513895,1.2156109,0.05647739355531624,0.99,-0.9335226064446838,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-03-02,KXHIGHTHOU,KXHIGHTHOU-26MAR02,KXHIGHTHOU-26MAR02-B83.5,between,83.5,83.0,84.0,0.01,0.0,1.0,0.0,1.0,9484.0,0.0,no,0.0,81.0,finalized,KXHIGHTHOU,81.77638403574626,1.301373,0.1297885490533004,0.01,0.1197885490533004,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-03-02,KXHIGHTHOU,KXHIGHTHOU-26MAR02,KXHIGHTHOU-26MAR02-B81.5,between,81.5,81.0,82.0,0.99,0.0,1.0,0.0,1.0,8511.0,0.0,yes,1.0,81.0,finalized,KXHIGHTHOU,81.77638403574626,1.301373,0.29282361484466723,0.99,-0.6971763851553328,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-03-03,KXHIGHTHOU,KXHIGHTHOU-26MAR03,KXHIGHTHOU-26MAR03-B82.5,between,82.5,82.0,83.0,0.99,0.0,1.0,0.0,1.0,13269.0,0.0,yes,1.0,82.0,finalized,KXHIGHTHOU,82.4299207607905,1.3301324,0.2926229549131022,0.99,-0.6973770450868978,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-03-04,KXHIGHTHOU,KXHIGHTHOU-26MAR04,KXHIGHTHOU-26MAR04-B82.5,between,82.5,82.0,83.0,0.99,0.0,1.0,0.0,1.0,7297.0,0.0,yes,1.0,82.0,finalized,KXHIGHTHOU,81.85728664398194,1.2318931,0.27708060027893666,0.99,-0.7129193997210633,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-03-04,KXHIGHTHOU,KXHIGHTHOU-26MAR04,KXHIGHTHOU-26MAR04-B80.5,between,80.5,80.0,81.0,0.01,0.0,1.0,0.0,1.0,7614.0,0.0,no,0.0,82.0,finalized,KXHIGHTHOU,81.85728664398194,1.2318931,0.17742294493720734,0.01,0.16742294493720733,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-03-05,KXHIGHTHOU,KXHIGHTHOU-26MAR05,KXHIGHTHOU-26MAR05-B84.5,between,84.5,84.0,85.0,0.01,0.0,1.0,0.0,1.0,4716.0,0.0,no,0.0,82.0,finalized,KXHIGHTHOU,83.39337851206461,1.3589385,0.20910561064632893,0.01,0.19910561064632892,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-03-05,KXHIGHTHOU,KXHIGHTHOU-26MAR05,KXHIGHTHOU-26MAR05-B82.5,between,82.5,82.0,83.0,0.99,0.0,1.0,0.0,1.0,7268.0,0.0,yes,1.0,82.0,finalized,KXHIGHTHOU,83.39337851206461,1.3589385,0.2335084063878472,0.99,-0.7564915936121528,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-03-06,KXHIGHTHOU,KXHIGHTHOU-26MAR06,KXHIGHTHOU-26MAR06-B84.5,between,84.5,84.0,85.0,0.99,0.0,1.0,0.0,1.0,9675.0,0.0,yes,1.0,84.0,finalized,KXHIGHTHOU,84.4897339820862,1.2562474,0.3093679596691261,0.99,-0.6806320403308739,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-03-07,KXHIGHTHOU,KXHIGHTHOU-26MAR07,KXHIGHTHOU-26MAR07-B87.5,between,87.5,87.0,88.0,0.01,0.0,1.0,0.0,1.0,8931.0,0.0,no,0.0,85.0,finalized,KXHIGHTHOU,85.76948067347209,1.1725972,0.11842561358416537,0.01,0.10842561358416537,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-03-07,KXHIGHTHOU,KXHIGHTHOU-26MAR07,KXHIGHTHOU-26MAR07-B85.5,between,85.5,85.0,86.0,0.99,0.0,1.0,0.0,1.0,10499.0,0.0,yes,1.0,85.0,finalized,KXHIGHTHOU,85.76948067347209,1.1725972,0.32208370720878177,0.99,-0.6679162927912182,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-03-08,KXHIGHTHOU,KXHIGHTHOU-26MAR08,KXHIGHTHOU-26MAR08-T75,less,75.0,,75.0,0.99,0.0,1.0,0.0,1.0,8849.0,0.0,yes,1.0,71.0,finalized,KXHIGHTHOU,72.9541348616282,1.6773424,0.8887118868857319,0.99,-0.10128811311426811,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-03-09,KXHIGHTHOU,KXHIGHTHOU-26MAR09,KXHIGHTHOU-26MAR09-B86.5,between,86.5,86.0,87.0,0.01,0.0,1.0,0.0,1.0,5851.0,0.0,no,0.0,84.0,finalized,KXHIGHTHOU,84.56033973693847,1.4537859,0.11435815421292261,0.01,0.10435815421292262,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-03-09,KXHIGHTHOU,KXHIGHTHOU-26MAR09,KXHIGHTHOU-26MAR09-B84.5,between,84.5,84.0,85.0,0.99,0.0,1.0,0.0,1.0,10264.0,0.0,yes,1.0,84.0,finalized,KXHIGHTHOU,84.56033973693847,1.4537859,0.268878068455196,0.99,-0.721121931544804,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-03-10,KXHIGHTHOU,KXHIGHTHOU-26MAR10,KXHIGHTHOU-26MAR10-B84.5,between,84.5,84.0,85.0,0.99,0.0,1.0,0.0,1.0,11219.0,0.0,yes,1.0,85.0,finalized,KXHIGHTHOU,84.433074092865,1.3492266,0.288712191408738,0.99,-0.7012878085912619,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
