date,nn_forecast,nwp_forecast,actual,nn_sigma,fcst_gfs_global,fcst_ecmwf_ifs025,fcst_icon_seamless,fcst_gem_seamless,fcst_jma_seamless,fcst_ncep_hrrr_conus,month,nn_load_error_mw,nwp_load_error_mw,fcst_gfs_global_load_error_mw,fcst_ecmwf_ifs025_load_error_mw,fcst_icon_seamless_load_error_mw,fcst_gem_seamless_load_error_mw,fcst_jma_seamless_load_error_mw,fcst_ncep_hrrr_conus_load_error_mw,da_rt_spread,dam_price_avg,rtm_price_avg,nn_cost,nwp_cost,daily_savings,cumulative_savings,fcst_gfs_global_cost,fcst_ecmwf_ifs025_cost,fcst_icon_seamless_cost,fcst_gem_seamless_cost,fcst_jma_seamless_cost,fcst_ncep_hrrr_conus_cost
2025-05-07,82.5531761352221,80.84416666666665,82.85,0.8431754709920695,83.10499999999999,79.945,82.285,78.51,80.25,80.97,5,-148.4119323889459,-1002.9166666666711,127.49999999999773,-1452.5000000000005,-282.49999999999886,-2169.9999999999945,-1299.9999999999973,-939.9999999999977,6.935625000000002,38.88875,31.953125,8234.636068600665,55646.83125000026,47412.19518139959,1069966.0621168131,7074.337499999876,80591.96250000004,15674.51249999994,120402.44999999972,72130.49999999987,52155.899999999885
2025-05-08,83.64050437927247,82.2575,85.05,0.6983296187287987,84.165,80.02,84.07499999999999,83.58,79.115,82.59,5,-704.7478103637629,-1396.250000000002,-442.49999999999545,-2515.0000000000005,-487.50000000000426,-734.9999999999994,-2967.500000000001,-1229.9999999999968,-28.117812499999992,41.55375,69.6715625,158527.7343327507,314075.96562500036,155548.23129224966,1225514.2934090628,99537.05624999895,565730.3875,109659.46875000093,165332.7374999998,667516.86875,276679.2749999992
2025-05-09,81.39580253163973,80.19166666666666,83.2,0.8107835289053245,81.91499999999999,79.10499999999999,80.985,81.05499999999999,77.755,80.335,5,-902.0987341801358,-1504.16666666667,-642.5000000000055,-2047.5000000000066,-1107.5000000000018,-1072.500000000005,-2722.5000000000036,-1432.5000000000045,1.8362499999999995,27.6775,25.84125,13251.830405106191,22096.208333333376,8844.377928227184,1234358.67133729,9438.325000000077,30077.77500000009,16269.175000000023,15755.025000000069,39993.525000000045,21043.42500000006
2025-05-10,81.38751764774324,79.94250000000001,82.85,0.634263979306284,81.37,77.42999999999999,81.49,81.19,77.66,80.515,5,-731.2411761283784,-1453.7499999999923,-739.9999999999949,-2710.000000000001,-679.9999999999998,-829.9999999999983,-2594.999999999999,-1167.4999999999968,-3.9787500000000016,21.619999999999997,25.59875,23275.40663616629,46272.86249999977,22997.45586383348,1257356.1272011234,23554.199999999848,86259.30000000006,21644.4,26418.899999999958,82598.85,37161.524999999914
2025-05-11,80.78081083814303,79.49916666666665,82.2,0.6082107727216766,80.14,78.095,80.725,79.53,78.5,80.005,5,-709.5945809284885,-1350.4166666666747,-1030.0000000000011,-2052.500000000002,-737.5000000000043,-1335.000000000001,-1850.0000000000014,-1097.5000000000036,-2.4165625000000013,27.5575,29.9740625,13718.237235800012,26106.930208333502,12388.69297253349,1269744.8201736568,19912.47500000003,39679.956250000054,14257.718750000091,25808.88750000003,35765.125000000044,21217.41875000008
2025-05-12,87.17552659869195,85.88499999999999,88.05,0.6203256095202407,87.06,85.945,86.825,85.67999999999999,84.05999999999999,85.74,5,-437.23670065402587,-1082.5000000000032,-494.99999999999744,-1052.500000000002,-612.4999999999972,-1185.0000000000023,-1995.0000000000045,-1155.0000000000011,5.535625000000003,38.9825,33.446875,19363.027288463545,47938.512500000164,28575.48521153662,1298320.3053851933,21921.0749999999,46609.96250000012,27124.56249999989,52477.72500000013,88348.57500000024,51149.175000000076
2025-05-13,95.89433481693268,95.68749999999999,97.05000000000001,0.6885218064612756,98.60499999999999,95.17,97.67,95.695,92.82499999999999,94.16,5,-577.8325915336637,-681.2500000000127,777.4999999999892,-940.0000000000048,309.99999999999517,-677.5000000000091,-2112.5000000000114,-1445.0000000000073,27.070625,69.55,42.479375,125138.31518548788,147534.90625000276,22396.591064514883,1320716.8964497081,168379.28749999765,203571.10000000102,67135.14999999895,146722.78750000196,457493.56250000244,312936.42500000156
2025-05-14,95.13660617073378,95.82083333333335,97.2,0.8495871182738278,99.71499999999999,94.82999999999998,96.195,95.57,95.03,93.585,5,-1031.696914633109,-689.5833333333244,1257.4999999999932,-1185.0000000000093,-502.50000000000483,-815.0000000000048,-1085.000000000001,-1807.5000000000045,72.79593750000001,117.3525,44.5565625,600826.7529325971,401590.9218749948,-199235.83105760225,1121481.0653921058,732327.1312499961,690105.4875000055,292639.66875000286,474629.5125000028,631868.7375000006,1052629.2562500027
2025-05-15,93.91703894396622,93.44333333333333,94.4,0.812187650320194,96.27,92.57000000000001,92.59,94.56500000000001,91.59,93.075,5,-241.48052801689346,-478.3333333333388,934.9999999999952,-914.9999999999991,-905.0000000000011,82.50000000000313,-1405.0000000000011,-662.5000000000014,33.94,110.12875,76.18875,65566.7929671469,129877.06666666815,64310.27369952125,1185791.3390916272,253871.19999999867,248440.79999999973,245725.6000000003,22400.40000000085,381485.60000000027,179882.00000000035
2025-05-16,92.75298089106877,92.60333333333332,93.3,0.8161948239647605,96.035,91.52,92.81,93.97000000000001,89.60499999999999,91.68,5,-273.50955446561187,-348.33333333333627,1367.4999999999998,-890.0000000000006,-244.99999999999744,335.00000000000796,-1847.5000000000036,-809.9999999999952,-228.0653125,76.95625,305.0215625,499024.3360874843,635542.004166672,136517.6680791877,1322309.0071708148,2495034.51875,1623825.025000001,447008.01249999536,611215.0375000145,3370805.3187500066,1477863.2249999912
2025-05-17,92.94655912697316,92.29249999999999,94.55,0.8000131995259578,96.03,90.645,93.30999999999999,92.99999999999999,88.655,92.11500000000001,5,-801.7204365134205,-1128.7500000000036,740.000000000002,-1952.5000000000005,-620.0000000000045,-775.0000000000057,-2947.499999999998,-1217.499999999994,-6.855625000000003,47.60375,54.459375,43970.35734057857,61906.29375000023,17935.936409421658,1340244.9435802365,40585.300000000134,107084.86250000008,34003.90000000026,42504.875000000335,161655.63749999998,66773.78749999971
2025-05-18,89.23952352801959,89.61666666666667,90.9,0.8937858834432487,92.82499999999999,89.78999999999999,90.34,90.625,86.365,87.755,5,-830.2382359902083,-641.6666666666657,962.4999999999915,-555.0000000000068,-280.00000000000114,-137.50000000000284,-2267.5000000000055,-1572.500000000005,14.184375000000005,47.64,33.455625,94211.28382898892,72813.12499999991,-21398.158828989006,1318846.7847512476,109219.68749999907,62978.62500000079,31773.00000000014,15602.812500000327,257304.5625000007,178439.4375000006
2025-05-19,87.92579600016276,87.89166666666667,89.30000000000001,0.8630366832510882,91.28999999999999,85.52,88.365,89.97,85.86500000000001,86.34,5,-687.1019999186245,-704.1666666666729,994.9999999999903,-1890.0000000000077,-467.50000000000824,334.99999999999375,-1717.5000000000011,-1480.000000000004,12.706562499999997,50.415,37.7084375,69845.63604672796,71580.30208333395,1734.666036605995,1320581.4507878537,101144.237499999,192123.22500000073,47522.54375000083,34053.587499999354,174588.16875000007,150445.7000000004
2025-05-20,91.97529137929278,90.25833333333333,93.35,0.6734072258023586,92.805,89.605,90.53999999999999,90.36999999999999,87.025,91.20499999999998,5,-687.3543103536051,-1545.8333333333344,-272.49999999999375,-1872.4999999999952,-1405.0000000000011,-1490.000000000002,-3162.4999999999945,-1072.500000000005,69.98750000000001,143.49625,73.50874999999999,384849.67836698354,865512.0833333341,480662.4049663505,1801243.855754204,152572.74999999654,1048412.7499999974,786659.5000000008,834251.0000000013,1770683.7499999972,600492.7500000029
2025-05-21,90.19914068579673,89.6,91.05000000000001,0.8334858217595292,91.44,88.65,90.585,88.84,88.575,89.50999999999999,5,-425.42965710163827,-725.0000000000085,194.99999999999318,-1200.0000000000027,-232.5000000000088,-1105.000000000004,-1237.5000000000043,-770.0000000000102,17.458750000000002,54.42,36.96125,59419.76020738582,101260.75000000121,41840.989792615386,1843084.8455468195,27235.649999999052,167604.0000000004,32473.275000001235,154335.3500000006,172841.6250000006,107545.90000000143
2025-05-22,93.02954158147178,91.98083333333334,94.1,0.8024522910390176,95.3,91.23,92.775,91.83000000000001,88.985,91.765,5,-535.2292092641094,-1059.583333333329,600.0000000000014,-1434.9999999999952,-662.4999999999943,-1134.999999999991,-2557.4999999999973,-1167.4999999999968,-27.291875000000005,43.79875,71.090625,116859.26940467935,231344.12708333242,114484.85767865308,1957569.7032254725,131001.00000000032,313310.724999999,144646.93749999878,247810.22499999806,558391.7624999995,254906.11249999935
2025-05-23,93.92987958888214,93.09166666666668,94.19999999999999,0.7807194424575638,96.03999999999999,91.775,94.33000000000001,93.69999999999999,89.9,92.80499999999999,5,-135.06020555892206,-554.1666666666529,920.0000000000017,-1212.4999999999914,65.00000000001194,-250.0,-2149.9999999999914,-697.499999999998,-40.050625,41.12125,81.171875,43273.96516210642,177557.7708333289,134283.80567122248,2091853.508896695,294772.6000000005,388491.0624999972,20826.325000003824,80101.25,688870.7499999972,223482.48749999932
2025-05-24,94.610299346447,93.7725,95.69999999999999,0.7675350309121721,97.74,92.49,94.425,94.28,90.235,93.46499999999999,5,-544.8503267764977,-963.7499999999975,1020.0000000000032,-1604.9999999999968,-637.4999999999957,-709.9999999999937,-2732.4999999999945,-1117.4999999999998,7.241875,48.97375,41.731875,31565.903681796397,55834.85624999986,24268.952568203462,2116122.4614648987,59093.700000000186,92985.67499999981,36933.56249999975,41133.84999999964,158307.3874999997,64742.36249999999
2025-05-25,95.28510836323102,93.44333333333334,95.9,0.7516198245450348,96.89,92.925,94.27,94.715,87.75999999999999,94.1,5,-307.4458183844939,-1228.3333333333317,494.99999999999744,-1487.5000000000043,-815.0000000000048,-592.5000000000011,-4070.0000000000073,-900.0000000000057,16.3359375,53.81125,37.4753125,40179.32539012355,160527.8124999998,120348.48710987624,2236470.948574775,64690.312499999665,194397.65625000055,106510.31250000063,77432.34375000015,531898.1250000009,117618.75000000074
2025-05-26,87.91513409296671,86.58416666666666,88.19999999999999,0.851751670824007,91.00999999999999,81.2,86.75999999999999,90.50999999999999,82.645,87.38000000000001,5,-142.43295351663932,-807.9166666666638,1405.0000000000011,-3499.9999999999927,-719.9999999999989,1155.0000000000011,-2777.4999999999964,-409.9999999999895,21.668125,47.88375,26.215625,24690.04032734184,140048.31458333283,115358.27425599098,2351829.222830766,243549.7250000002,606707.4999999987,124808.3999999998,200213.4750000002,481465.73749999935,71071.44999999818
2025-05-27,87.86671404719351,86.50499999999998,88.44999999999999,0.7720416300372478,89.55,85.49,87.755,85.07,83.96499999999999,87.2,5,-291.64297640323866,-972.5000000000036,550.0000000000043,-1479.9999999999968,-347.4999999999966,-1689.9999999999977,-2242.4999999999995,-624.999999999993,-16.655625,45.78375,62.439375,38859.968390849535,129580.76250000049,90720.79410915096,2442550.0169399166,73284.75000000058,197202.59999999957,46302.637499999546,225184.0499999997,298801.9125,83278.12499999907
2025-05-28,83.27126374125481,81.9675,83.10000000000001,0.8041584948180529,83.665,80.805,82.17499999999998,82.245,79.885,83.03,5,85.6318706274024,-566.2500000000036,282.49999999999886,-1147.500000000001,-462.5000000000128,-427.500000000002,-1607.5000000000018,-35.000000000003695,7.853437500000002,34.3975,26.5440625,5380.036351843126,35576.071875000234,30196.03552315711,2472746.0524630737,17748.768749999934,72094.55625000007,29057.71875000081,26858.75625000013,100995.20625000013,2198.9625000002325
2025-05-29,90.21282029887041,88.61083333333335,90.74999999999999,0.7763535224143786,91.98500000000001,86.79,88.64999999999999,89.47,85.915,88.85499999999999,5,-268.589850564787,-1069.5833333333198,617.5000000000139,-1979.9999999999898,-1049.9999999999973,-639.9999999999934,-2417.49999999999,-947.499999999998,1.1418749999999989,43.36625,42.224375,2453.568284909327,9770.643749999866,7317.07546509054,2480063.1279281643,5640.862500000121,18087.29999999989,9591.749999999965,5846.399999999934,22083.862499999886,8655.412499999973
2025-05-30,84.67732380946477,83.85333333333334,85.65,0.7838106383893264,86.16499999999999,83.12,83.545,83.7,82.555,84.035,5,-486.3380952676195,-898.3333333333335,257.4999999999932,-1265.0000000000005,-1052.500000000002,-975.0000000000014,-1547.4999999999995,-807.5000000000045,6.697187499999998,54.08125,47.3840625,26056.779299200876,48130.45416666666,22073.674867465787,2502136.80279563,13796.206249999632,67775.5375,56390.31875000009,52238.06250000006,82911.18124999995,43263.831250000236
2025-05-31,88.64658242424329,86.84333333333333,88.35,0.797781103377781,89.10999999999999,85.11,87.24999999999999,86.41,85.41,87.76999999999998,5,148.29121212164864,-753.3333333333303,379.99999999999545,-1619.9999999999975,-550.0000000000043,-969.9999999999989,-1469.9999999999989,-290.00000000000625,-2.6534374999999955,41.901250000000005,44.5546875,3147.851705312291,15991.383333333242,12843.531628020952,2514980.334423651,8066.44999999989,34388.54999999989,11675.125000000071,20590.67499999994,31204.424999999923,6155.975000000122
2025-06-01,92.20223680873711,90.24833333333333,92.3,0.7554054750534713,94.16499999999999,87.295,90.86,90.83500000000001,87.35,90.98500000000001,6,-48.881595631442565,-1025.8333333333312,932.4999999999975,-2502.4999999999977,-719.9999999999989,-732.4999999999945,-2475.0000000000014,-657.4999999999918,10.0384375,45.365,35.3265625,3925.558741172074,82382.1104166665,78456.55167549443,2593436.8860991453,74886.7437499998,200969.51874999984,57821.399999999914,58825.243749999565,198761.06250000012,52802.18124999935
2025-06-02,93.57442412455876,92.00083333333333,93.0,0.7512396688115899,93.945,90.925,92.97500000000001,92.99499999999999,89.08500000000001,92.08,6,287.2120622793801,-499.5833333333337,472.4999999999966,-1037.5000000000014,-12.499999999995737,-2.5000000000048317,-1957.499999999996,-460.00000000000085,9.694374999999994,45.745,36.050625,22274.731490077313,38745.185416666674,16470.45392658936,2609907.3400257346,36644.73749999971,80463.31250000006,969.4374999996687,193.8875000003746,151813.9124999996,35675.30000000005
2025-06-03,90.79236003220082,89.6725,91.35,0.788797888624478,93.10499999999999,88.47,89.425,90.77000000000001,86.405,89.85999999999999,6,-278.81998389958795,-838.7499999999975,877.4999999999977,-1439.9999999999977,-962.4999999999986,-289.99999999999204,-2472.4999999999964,-745.0000000000045,12.2203125,44.31125,32.0909375,27258.138675983468,81998.29687499975,54740.15819901628,2664647.498224751,85786.59374999978,140777.9999999998,94096.40624999987,28351.12499999922,241717.78124999965,72833.06250000045
2025-06-04,87.53256097277004,86.36083333333333,88.7,0.816402452633436,87.69,85.025,86.805,86.23499999999999,85.46000000000001,86.94999999999999,6,-583.7195136149802,-1169.5833333333353,-505.00000000000256,-1837.4999999999986,-947.499999999998,-1232.5000000000089,-1619.9999999999975,-875.000000000007,22.510625,53.765,31.254375,105119.12860935372,210624.4145833337,105505.28597397999,2770152.784198731,90942.92500000047,330906.18749999977,170630.53749999963,221954.7625000016,291737.69999999955,157574.37500000128
2025-06-05,92.92575648248194,91.16999999999999,92.95,0.7444852774757876,93.215,90.57499999999999,91.74,90.785,88.94,91.765,6,-12.121758759029433,-890.0000000000077,132.50000000000028,-1187.500000000007,-605.000000000004,-1082.5000000000032,-2005.0000000000025,-592.5000000000011,-86.99437499999999,44.15375,131.148125,8436.198617140328,619399.9500000053,610963.751382865,3381116.535581596,92214.0375000002,826446.5625000048,421052.7750000027,753371.2875000022,1395389.7750000015,412353.3375000007
2025-06-06,94.67348661700885,93.13416666666667,94.55,0.7095621454518068,95.57500000000002,92.52499999999999,94.065,93.155,89.82499999999999,93.66,6,61.74330850442544,-707.9166666666623,512.50000000001,-1012.5000000000028,-242.49999999999972,-697.499999999998,-2362.500000000004,-445.0000000000003,19.510624999999997,54.87625,35.365625,9637.204307913244,110495.17291666598,100857.96860875274,3481974.504190349,79993.56250000156,158036.06250000044,37850.61249999995,108869.28749999967,368750.8125000006,69457.82500000004
2025-06-07,95.33899104893206,94.0375,95.45,0.8395269262961113,98.035,92.64000000000001,94.99499999999999,94.30000000000001,90.44,93.81499999999998,6,-55.5044755339722,-706.2500000000043,1292.4999999999968,-1404.999999999994,-227.50000000000625,-574.9999999999957,-2505.0000000000027,-817.5000000000097,31.116250000000008,72.58625,41.47,13816.729094671702,175806.8125000011,161990.0834053294,3643964.5875956784,321742.02499999927,349746.6499999986,56631.57500000157,143134.74999999895,623569.6500000008,203500.27500000247
2025-06-08,95.84919462958973,94.71416666666667,96.39999999999999,0.7564624251585318,97.94999999999999,93.71000000000001,94.75,95.11999999999999,91.97,94.78499999999998,6,-275.40268520512967,-842.9166666666604,774.9999999999986,-1344.9999999999918,-824.9999999999957,-640.0000000000006,-2214.9999999999964,-807.5000000000045,26.23375,57.97625,31.7425,57798.76154400057,176902.92083333203,119104.15928933147,3763068.74688501,162649.2499999997,282275.1499999983,173142.7499999991,134316.80000000013,464862.04999999923,169470.02500000095
2025-06-09,94.68060413440068,92.98583333333333,94.65,0.7523672904335597,96.55999999999999,91.82500000000002,93.475,92.81,89.19999999999999,94.04499999999999,6,15.302067200337888,-832.0833333333369,954.9999999999911,-1412.4999999999943,-587.5000000000057,-920.0000000000017,-2725.0000000000086,-302.5000000000091,20.3671875,56.69,36.3228125,2493.2805744550546,135577.57812500058,133084.29755054554,3896153.0444355556,155605.31249999854,230149.21874999907,95725.78125000093,149902.5000000003,444004.6875000014,49288.593750001484
2025-06-10,90.01625398596127,88.47083333333333,89.14999999999999,0.8282274715435184,92.15,86.55999999999999,89.57000000000001,88.69000000000001,85.66999999999999,88.18499999999999,6,433.1269929806396,-339.58333333333,1500.000000000007,-1295.0000000000018,210.00000000000796,-229.99999999998977,-1740.000000000002,-482.5000000000017,-1.4212500000000006,41.4175,42.838750000000005,4924.653910189874,3861.0624999999636,-1063.5914101899107,3895089.4530253657,17055.000000000087,14724.150000000027,2387.700000000091,2615.099999999885,19783.800000000032,5486.0250000000215
2025-06-11,84.2399789472421,83.09583333333333,83.4,0.8995216737667829,88.66499999999999,79.94,80.88,84.63,80.74,83.72,6,419.9894736210439,-152.08333333333712,2632.499999999993,-1730.000000000004,-1260.000000000005,614.9999999999949,-1330.0000000000055,159.9999999999966,-2.820937499999999,33.86875,36.6896875,9478.112445942905,3432.140625000084,-6045.971820942821,3889043.481204423,59408.943749999824,39041.77500000008,28435.0500000001,13879.012499999879,30014.77500000011,3610.7999999999215
2025-06-12,80.84506414135296,81.39583333333333,81.05,1.0043182361872691,82.47,80.07,82.89,80.64,83.10000000000001,79.205,6,-102.46792932351667,172.91666666666572,710.0000000000009,-490.000000000002,920.0000000000017,-204.9999999999983,1025.0000000000057,-922.4999999999994,5.289687499999999,35.44625,30.1565625,4336.186599147916,7317.401041666626,2981.21444251871,3892024.6956469417,30045.425000000036,20735.57500000008,38932.10000000007,8675.087499999927,43375.43750000023,39037.893749999974
2025-06-13,92.48991063753763,89.33666666666667,92.15,0.7001859286010674,92.075,87.73,89.025,89.07499999999999,86.245,91.86999999999999,6,169.95531876881387,-1406.6666666666663,-37.50000000000142,-2210.000000000001,-1562.5,-1537.5000000000086,-2952.5000000000005,-140.00000000000767,2.8331249999999955,39.56375,36.730625,3852.0372998951602,31882.09999999994,28030.06270010478,3920054.7583470466,849.9375000000308,50089.64999999994,35414.06249999994,34847.43750000014,66918.4124999999,3173.1000000001686
2025-06-14,92.40370344956716,90.01083333333334,93.1,0.7942949054176192,93.785,86.875,90.625,89.445,87.545,91.78999999999999,6,-348.1482752164169,-1544.5833333333283,342.50000000000114,-3112.4999999999973,-1237.4999999999973,-1827.5000000000005,-2777.4999999999964,-655.0000000000011,6.82375,31.85875,25.035,19005.4143440642,84318.80416666639,65313.38982260219,3985368.148169649,18697.075000000063,169911.37499999985,67555.12499999985,99763.22500000003,151623.7249999998,35756.45000000006
